URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis,IMDb ID from Turkish,IMDb URL from Turkish,IMDb ID From Turkish,IMDb URL from English,IMDb ID from English,IMDb URL from English cleaned,IMDb URL from Turkish cleaned,IMDb URL,URL_y,country1,date1,country2,date2,country3,date3,country4,date4,country5,date5,country6,date6,country7,date7,country8,date8,country9,date9,country10,date10,country11,date11,country12,date12,country13,date13,country14,date14,country15,date15,country16,date16,country17,date17,country18,date18,country19,date19,country20,date20,country21,date21,country22,date22,country23,date23,country24,date24,country25,date25,country26,date26,country27,date27,country28,date28,country29,date29,country30,date30,country31,date31,country32,date32,country33,date33,country34,date34,country35,date35,country36,date36,country37,date37,country38,date38,country39,date39,country40,date40,country41,date41,country42,date42,country43,date43,country44,date44,country45,date45,country46,date46
https://www.turkishdrama.com/the-tailor-terzi-tv-series.html,Terzi,The Tailor,"Drama, Romance",23.0,Netflix,2-May-23,3-Nov-23,OGM Pictures,Cem Karci,,"Peyami Dokumaci (Cagatay Ulusoy) is a young and famous tailor who is well-known in Istanbul. He owns a successful business which shapes the fashion world.  Peyami has a talent that nobody has. He uses his hands and mind in a clever way to design beautiful clothes. He is a strong, charismatic, and handsome tailor who takes the attention of women easily. He enjoys his wealth and youth.",tt13317230,https://www.imdb.com/title/tt13317230/,tt13317230,https://www.imdb.com/title/tt15473010/,tt15473010,https://www.imdb.com/title/tt15473010/,,https://www.imdb.com/title/tt15473010/,https://www.imdb.com/title/tt15473010/,United Arab Emirates,"May 2, 2023",Argentina,"May 2, 2023",Australia,"May 2, 2023",Brazil,"May 2, 2023",Canada,"May 2, 2023",Germany,"May 2, 2023",Ecuador,"May 2, 2023",Spain,"May 2, 2023",France,"May 2, 2023",United Kingdom,"May 2, 2023",Hong Kong,"May 2, 2023",Israel,"May 2, 2023",India,"May 2, 2023",Italy,"May 2, 2023",Japan,"May 2, 2023",Mexico,"May 2, 2023",Netherlands,"May 2, 2023",Philippines,"May 2, 2023",Poland,"May 2, 2023",Singapore,"May 2, 2023",Turkey,"May 2, 2023",Taiwan,"May 2, 2023",United States,"May 2, 2023",South Africa,"May 2, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/omer-tv-series.html,Ömer,Omer,"Drama, Family",34.0,Star TV,9-Jan-23,present,OGM Pictures,Cem Karci,"Gulizar Irmak, Deniz Madanoglu, Sedef Bayburtluoglu Gurerk","Omer (Selahattin Pasali) is a young guy in his 20s. He comes from a conservative family. He lives with his father Resat (Baris Falay) and his grandmother Nezahat (Zerrin Sumer), and takes care of the family after his mother’s death. Omer is an innocent, sensitive, and calm guy who finds a way to repair his soul. Since his childhood, he has been following his love and passion for painting.",tt22719788,https://www.imdb.com/title/tt22719788/,tt22719788,Not Found,,,https://www.imdb.com/title/tt22719788/,https://www.imdb.com/title/tt22719788/,https://www.imdb.com/title/tt22719788/,France,"January 9, 2023",Turkey,"January 9, 2023",United Arab Emirates,"January 10, 2023",Australia,"January 10, 2023",Egypt,"January 10, 2023",India,"January 10, 2023",United Kingdom,"June 10, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/forevermore-vermem-seni-ellere-tv-series.html,Vermem Seni Ellere,Forevermore,"Romance, Drama",9.0,Atv,18-Jun-23,13-Aug-23,AKN Film,Ali Balci,"Sehrazat Tunus Tasci, Damla Gucer, Samed Aslan, Veli Kaya",Mehmet (Emre Bey) is a young guy who comes from a wealthy family in Ordu (a city in the Black Sea region). He is the most popular and handsome guy in the city. He cannot live without adrenaline and adventure.  Mehmet is engaged to Hande (Ilayda Ildir) who comes from a wealthy family. He has a wedding ceremony even though he does not love Hande and does not want to get married. He accepts this marriage due to the pressure of his family.,tt27739128,https://www.imdb.com/title/tt27739128/,tt27739128,https://www.imdb.com/title/tt4183480/,tt4183480,,https://www.imdb.com/title/tt27739128/,https://www.imdb.com/title/tt27739128/,https://www.imdb.com/title/tt27739128/,Turkey,"June 18, 2023",United Arab Emirates,"June 19, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/perfect-tenant-kusursuz-kiraci-tv-series.html,Kusursuz Kiraci,Perfect Tenant,Mystery,6.0,Fox Tv,30-Aug-22,4-Oct-22,MF Yapim,Yusuf Pirhasan,Nermin Yildirim,"Mona (Dilan Cicek Deniz) is a young woman who works as a reporter and investigates the ongoing fires in Istanbul. She has been grown up in an orphanage after her father killed her mother. Even though she looks like a strong woman from the outside, she carries a wounded and timid child inside.  Mona finds a defense mechanism in order to cope with all the hardships in her life. She does not trust anyone and tries her best not to attach to anyone.",tt19383446,https://www.imdb.com/title/tt19383446/,tt19383446,Not Found,,,https://www.imdb.com/title/tt19383446/,https://www.imdb.com/title/tt19383446/,https://www.imdb.com/title/tt19383446/,Thailand,"August 30, 2022",Turkey,"August 30, 2022",Egypt,"August 31, 2022",India,"August 31, 2022",Philippines,"August 31, 2022",Singapore,"August 31, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/farewell-letter-veda-mektubu-tv-series.html,Veda Mektubu,Farewell Letter,"Drama, Family",24.0,Kanal D,27-Feb-23,21-Aug-23,Most Production,Deniz Celebi Dikilitas,"Deniz Akcay (1), Armagan Gulsahin (1, 5-13), Gokhan Atasoy (1), Mahinur Ergun (2-4), Yusuf Reha Alp (2-4), Melih Cam (2-4), Ayberk Cinar (9-24), Asli Gonulay (9-24), Simge Ayvazoglu (9-24)","Asli (Rabia Soyturk) is a cheerful young girl who goes to high school. Unlike her older sister Beste (Hazar Motan), she cannot be controlled by her mother. She is rebellious and wants to make her own decisions. After graduation, she plans to go to France in order to study at Law School even though she dreams of becoming a dancer. With her strong personality and rebellious nature, Asli resembles her mother Alanur (Nurgul Yesilcay).  Alanur is a very strong, modern, and attractive woman. She has grown up in a wealthy family and works as a manager of an art studio. Alanur has done her best to raise her two daughters by herself after she got divorced.",tt24224504,https://www.imdb.com/title/tt24224504/,tt24224504,https://www.imdb.com/title/tt24224504/,tt24224504,https://www.imdb.com/title/tt24224504/,https://www.imdb.com/title/tt24224504/,https://www.imdb.com/title/tt24224504/,https://www.imdb.com/title/tt24224504/,France,"February 27, 2023",Turkey,"February 27, 2023",Vietnam,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/yakamoz-s-245-into-the-deep-tv-series.html,Yakamoz S-245,Into the Deep,"Action, Apocalyptic, Science Fiction, Thriller",7.0,Netflix,,,OGM Pictures,"Tolga Karacelik, Umut Aral","Jason George, Atasay Koc, Cansu Coban, Sami Berat Marcali, Murat Uyurkulak",It is a spin-off of the Belgian series Into the Night.  Arman (Kivanc Tatlitug) is a diving instructor and marine biologist. He comes from a wealthy family but lives in a coastal town without getting any support from his family. He challenges life due to his free-spirited nature.,tt13317454,https://www.imdb.com/title/tt13317454/,tt13317454,Not Found,,,https://www.imdb.com/title/tt13317454/,https://www.imdb.com/title/tt13317454/,https://www.imdb.com/title/tt13317454/,United Arab Emirates,"April 20, 2022",Argentina,"April 20, 2022",Australia,"April 20, 2022",Brazil,"April 20, 2022",Canada,"April 20, 2022",Germany,"April 20, 2022",Egypt,"April 20, 2022",Spain,"April 20, 2022",France,"April 20, 2022",United Kingdom,"April 20, 2022",Hong Kong,"April 20, 2022",Indonesia,"April 20, 2022",India,"April 20, 2022",Italy,"April 20, 2022",Japan,"April 20, 2022",South Korea,"April 20, 2022",Mexico,"April 20, 2022",Netherlands,"April 20, 2022",Philippines,"April 20, 2022",Poland,"April 20, 2022",Sweden,"April 20, 2022",Singapore,"April 20, 2022",Thailand,"April 20, 2022",Turkey,"April 20, 2022",Taiwan,"April 20, 2022",United States,"April 20, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/hear-me-duy-beni-tv-series.html,Duy Beni,Hear Me,"Youth, Romance",20.0,Star TV,7-Jul-22,17-Nov-22,Surec Film,Ali Balci,"Makbule Kosif, Zafer Ozer Cetinel, Gulsev Karagoz, Okan Basar Bahar","Ekim (Rabia Soyturk) is a high school student who lives in a middle-class neighborhood. She lives together with her mother and enjoys her life together with her lovely friends.  One morning, the life of Ekim and her best friend Leyla (Helin Kandemir) turns upside down. On their way to school, Leyla is hit by a car and unfortunately, became incapable of walking due to this car accident. The driver that hits Leyla wears a mask and nobody sees his face. After the car accident, the driver runs away and hides inside a private high school in the neighborhood where rich kids study.",tt20248478,https://www.imdb.com/title/tt20248478/,tt20248478,https://www.imdb.com/title/tt20248478/,tt20248478,https://www.imdb.com/title/tt20248478/,https://www.imdb.com/title/tt20248478/,https://www.imdb.com/title/tt20248478/,https://www.imdb.com/title/tt20248478/,France,"July 7, 2022",Turkey,"July 7, 2022",United Arab Emirates,"July 8, 2022",Australia,"July 8, 2022",Ecuador,"July 8, 2022",Egypt,"July 8, 2022",Indonesia,"July 8, 2022",Israel,"July 8, 2022",India,"July 8, 2022",Philippines,"July 8, 2022",Singapore,"July 8, 2022",South Africa,"July 8, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/gulcemal-tv-series.html,Gulcemal,Gulcemal,"Romance, Drama",13.0,Fox Tv,6-Apr-23,13-Jul-23,MF Yapim,"Yusuf Pirhasan, Merve Colak","Eda Tezcan, Selda Akin","Gulcemal (Murat Unalmis) is a cold-hearted cruel man. Even though his name means smiling-faced, he never becomes happy in his life. He faces various difficulties in life since his childhood. Abandoned by his mother years ago, Gulcemal always looks for love and compassion.  Gulcemal and his little sister Gulendam (Nilay Erdonmez) are shattered by their mother’s departure. Their mother Zafer (Ayda Aksel) leaves her children in order to start a new life together with her lover and chooses her love over her family. For this reason, Gulcemal never forgives his mother and wants to get his revenge.",tt22728026,https://www.imdb.com/title/tt22728026/,tt22728026,Not Found,,,https://www.imdb.com/title/tt22728026/,https://www.imdb.com/title/tt22728026/,https://www.imdb.com/title/tt22728026/,France,"April 6, 2023",Turkey,"April 6, 2023",United States,"April 6, 2023",United Arab Emirates,"April 7, 2023",United Kingdom,"April 7, 2023",India,"April 7, 2023",Philippines,"April 7, 2023",Singapore,"April 7, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/my-name-is-farah-adim-farah-tv-series.html,Adim Farah,My Name is Farah,"Romance, Drama",11.0,Fox,1-Mar-23,present,O3 Medya,Recai Karagoz,"Deniz Dargi, Cem Gorgec, Cenk Bogatur","Farah (Demet Ozdemir) is a 28-year-old Iranian woman who has been living together with her 6-year-old son. She has been living in Istanbul illegally for 6 years. While fleeing from Iran to France, she stops in Istanbul after finding out that she was pregnant.  Farah lives in Istanbul as a fugitive. Even though she has a medical school degree from Iranian University, she cannot perform her occupation. She works as a cleaning lady and does anything to support his son.",tt21874046,https://www.imdb.com/title/tt21874046/,tt21874046,https://www.imdb.com/title/tt21874046/,tt21874046,https://www.imdb.com/title/tt21874046/,https://www.imdb.com/title/tt21874046/,https://www.imdb.com/title/tt21874046/,https://www.imdb.com/title/tt21874046/,France,"March 1, 2023",Italy,"March 1, 2023",Turkey,"March 1, 2023",United States,"March 1, 2023",United Arab Emirates,"March 2, 2023",United Kingdom,"March 2, 2023",India,"March 2, 2023",Philippines,"March 2, 2023",Singapore,"March 2, 2023",Saudi Arabia,"May 7, 2023",Poland,"July 17, 2023",Iran,"August 14, 2023",Albania,"January 3, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/cranberry-sorbet-kizilcik-serbeti-tv-series.html,Kizilcik Serbeti,Cranberry Sorbet,"Drama, Family, Romance",23.0,Show TV,28-Oct-22,present,Gold Film,Hakan Kirvavac,Melis Civelek,"Kivilcim (Evrim Alasya) is a single mother who has two daughters Doga (Sila Turkoglu) and Cimen (Selin Turkmen). She is a strong and independent woman who works as a school manager. She wants her daughters to have a good education, a good job, and a career.  Kivilcim lives together with her mother, and two daughters. Her life turns upside down when her elder daughter Doga discloses that she wants to get married to a conservative man.Doga is a university student who studies dentistry. She has been dating Fatih (Dogukan Gungor) who is a businessman. Doga and Fatih have different social backgrounds and for this reason, it is not easy to disclose their relationship to their families.",tt21764074,https://www.imdb.com/title/tt21764074/,tt21764074,https://www.imdb.com/title/tt21764074/,tt21764074,https://www.imdb.com/title/tt21764074/,https://www.imdb.com/title/tt21764074/,https://www.imdb.com/title/tt21764074/,https://www.imdb.com/title/tt21764074/,France,"October 28, 2022",Turkey,"October 28, 2022",United Arab Emirates,"October 29, 2022",Egypt,"October 29, 2022",Israel,"October 29, 2022",India,"October 29, 2022",Poland,"October 29, 2022",Singapore,"October 29, 2022",South Africa,"October 29, 2022",Spain,"January 2, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/stickman-cop-adam-tv-series.html,Cop Adam,Stickman,"Mistery, Romance, Psychological",13.0,Star TV,30-Nov-22,present,OGM Pictures,"Yagiz Alp Akaydin, Cagri Vila Lostuvali","Melek Gencoglu, Su Ersoz","Tamer (Engin Altan Duzyatan) is a young man who is married to Berrin (Sedef Avci) and has a daughter. He is a clever, quiet, and introverted man.  Tamer has childhood trauma that he never gets rid of. He has grown up without the love of his parents. He had to work at many jobs when he was a little child to financially support his family. He had to take care of his little sister after his parents left them at the orphanage.",tt22467674,https://www.imdb.com/title/tt22467674/,tt22467674,https://www.imdb.com/title/tt12501082/,tt12501082,,https://www.imdb.com/title/tt22467674/,https://www.imdb.com/title/tt22467674/,https://www.imdb.com/title/tt22467674/,France,"November 30, 2022",Turkey,"November 30, 2022",United Arab Emirates,"December 1, 2022",Egypt,"December 1, 2022",United Kingdom,"December 1, 2022",India,"December 1, 2022",Thailand,"December 1, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/another-chance-gelsin-hayat-bildigi-gibi-tv-series.html,Gelsin Hayat Bildigi Gibi,Another Chance,"Action, Romance",22.0,Show TV,21-Jul-22,present,BKM,Altan Donmez,Gani Mujde,"Emin (Ertan Saban) is a bully in Ankara. After learning that a young girl is killed because of her, Emin decides to leave his dirty past behind. He goes to the police department to become a secret witness and disclose all the dirty business going on. In exchange for giving information about mafia leaders and evidence to imprison all criminals in the underground world, Emin wants a second chance.  In order to end the underground world and imprison all mafia leaders, the police make a deal with Emin. According to their deal, Emin will start a new life in Istanbul as a geography teacher at high school and he will act as a husband of a police officer Songul.",tt20835764,https://www.imdb.com/title/tt20835764/,tt20835764,Not Found,,,https://www.imdb.com/title/tt20835764/,https://www.imdb.com/title/tt20835764/,https://www.imdb.com/title/tt20835764/,France,"July 21, 2022",Turkey,"July 21, 2022",United Arab Emirates,"July 22, 2022",Egypt,"July 22, 2022",Indonesia,"July 22, 2022",India,"July 22, 2022",Philippines,"July 22, 2022",Singapore,"July 22, 2022",Thailand,"July 22, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/deception-aldatmak-tv-series.html,Aldatmak,Deception,"Drama, Family",12.0,Atv,22-Sep-22,present,Tims&B Productions,Murat Saracoglu,"Yildiz Tunc, Atilla Ozel, N.Selena Caglayan","Guzide (Vahide Percin) is a successful judge. She has been married to Tarik (Mustafa Ugurlu) for 30 years and has two children: Ozan (Yusuf Cim) and Oylum (Feyza Sevil Gungor).  Guzide and Tarik know each other from the law school. Guzide becomes a judge while Tarik becomes a lawyer. They have a happy marriage and get along well very well.However, Guzide’s happy life turns upside down after she discovers her husband’s infidelity. Tarik has been living with another woman for 5 years and has a little daughter. Tarik lies both to her wife and her lover. Guzide never suspects her husband and thinks that she has a happy marriage. Likewise, Tarik’s lover Yesim (Asena Girisken) also does not know that Tarik is married to another woman.",tt19496062,https://www.imdb.com/title/tt19496062/,tt19496062,https://www.imdb.com/title/tt12969256/,tt12969256,,https://www.imdb.com/title/tt19496062/,https://www.imdb.com/title/tt19496062/,https://www.imdb.com/title/tt19496062/,Brazil,September 2022,France,"September 22, 2022",Turkey,"September 22, 2022",United Arab Emirates,"September 23, 2022",Philippines,"September 23, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/poison-ivy-gecenin-ucunda-tv-series.html,Gecenin Ucunda,Poison Ivy,"Romance, Drama",10.0,Star TV,5-Oct-22,Present,"TMC Film, Alim Yapim",Baris Ercetin,"Basar Basaran, Emre Ozdur","Macide (Neslihan Atagul) is a young and beautiful girl who has studied psychology and has been working at a private company. She has an ordinary life together with her mother. Macide has some problems with her mother who is addicted to gambling. Even though she complains about her mother’s reckless behavior, she tries to do her best to get along well with her.  Macide is not happy at her job and wants to become a healer as like her father. She eventually gets her courage and quits her job and goes to Istanbul to attend a training course about healing. She just wants to follow her destiny and tries to understand whether she has a healing power or not.",tt19246582,https://www.imdb.com/title/tt19246582/,tt19246582,https://www.imdb.com/title/tt22505932/,tt22505932,,https://www.imdb.com/title/tt19246582/,https://www.imdb.com/title/tt19246582/,https://www.imdb.com/title/tt19246582/,France,"October 5, 2022",Turkey,"October 5, 2022",Ecuador,"October 6, 2022",Egypt,"October 6, 2022",Israel,"October 6, 2022",India,"October 6, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/love-on-duty-gizli-sakli-secret-mission-tv-series.html,Gizli Sakli,Love On Duty,"Romantic Comedy, Action",8.0,Fox TV,8-Jun-22,3-Aug-22,No Dokuz Productions,Sahin Altug,Sahin Altug,"Naz (Sinem Unsal) has just graduated from the police academy as the most successful student. Even though her mother always wants her to become a nurse, she chooses a difficult way and becomes a police officer to protect her family. After her father passes away, Naz lives together with her mother and uncle and tries her best to protect them.  Naz’s life changes radically after she is assigned to a secret mission together with another police officer Pamir (Halit Ozgur Sari).",tt19410124,https://www.imdb.com/title/tt19410124/,tt19410124,Not Found,,,https://www.imdb.com/title/tt19410124/,https://www.imdb.com/title/tt19410124/,https://www.imdb.com/title/tt19410124/,Turkey,"June 8, 2022",United Arab Emirates,"June 9, 2022",Indonesia,"June 9, 2022",India,"June 9, 2022",Philippines,"June 9, 2022",Singapore,"June 9, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/love-and-hate-seversin-tv-series.html,Seversin,Love and Hate,"Romance, Comedy",16.0,Kanal D,21-Jun-22,Present,Nebula Film Yapim,Serdar Gozelekli,"Baris Erdogan, Ilker Arslan","Tolga (Burak Yoruk) is a popular young actor who is a prince charming for young girls. He is at the top of his acting career. He comes from a wealthy family and enjoys his life.  Asya (Ilayda Alisan), on the other hand, is a young and beautiful girl who has a modest life together with her family. She lives happily together with her mother, her brother, and her sisters. She works as a saleswoman in the shopping center but aims to study literature at the university.The lives of Tolga and Asya intersect out of pure coincidence.",tt19246566,https://www.imdb.com/title/tt19246566/,tt19246566,https://www.imdb.com/title/tt26491775/,tt26491775,,https://www.imdb.com/title/tt19246566/,https://www.imdb.com/title/tt19246566/,https://www.imdb.com/title/tt19246566/,Turkey,"June 1, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/balkan-lullaby-balkan-ninnisi-tv-series.html,Balkan Ninnisi,Balkan Lullaby,"Family, Romance, Comedy",9.0,TRT 1,21-Jun-22,Present,Nebula Film Yapim,Dogan Umit Karaca (episodes 1-4); Volkan Kapkin (episodes 1-4); Serdar Akar (episodes 5-),"Ugur Uzunok, Nurullah Sevimli, Abdulhamit Isik, Esma Koc","Ertan (Emre Bey) is a young and handsome Turkish guy who lives in North Macedonia together with his big family. He has been raised in Turkish culture so that he would not forget his roots.  Ertan lives in Istanbul for four years apart from his family in order to study at the university. He aims to become a radio programmer and for this reason, he studies radio and television in Istanbul. However, his family thinks that he has been studying architecture in Istanbul.",tt20248548,https://www.imdb.com/title/tt20248548/,tt20248548,Not Found,,,https://www.imdb.com/title/tt20248548/,https://www.imdb.com/title/tt20248548/,https://www.imdb.com/title/tt20248548/,Turkey,"June 21, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/tozluyaka-tv-series.html,Tozluyaka,,"Youth, Drama, Romance",7.0,Fox TV,27-Jun-22,Present,NTC Medya,Semih Bagci,Yekta Torun,"Ali (Kaan Mirac Sezen), Zeyno (Serra Pirinc), Arap (Can Bartu Arslan), and Vefa (Durukan Celikkaya) are childhood friends who have been raised together in the same neighborhood. They can do anything for their friendship. Even though they come from poor families, they still know how to have fun and enjoy themselves.  While Ali, Zeyno, and Arap go to the neighborhood high school, their intelligent friend Vefa goes to a private college with a scholarship.",tt19759234,https://www.imdb.com/title/tt19759234/,tt19759234,Not Found,,,https://www.imdb.com/title/tt19759234/,https://www.imdb.com/title/tt19759234/,https://www.imdb.com/title/tt19759234/,Turkey,"June 27, 2022",Germany,"June 28, 2022",India,"June 28, 2022",Philippines,"June 28, 2022",South Africa,"June 28, 2022",Egypt,"July 28, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/the-tale-of-the-far-city-uzak-sehrin-masali-tv-series.html,Uzak Sehrin Masali,The Tale of the Far City,"Drama, Romance",5.0,Fox tv,12-Sep-21,14-Oct-21,25 Film,Mustafa Sevki Dogan,Can Sinan; Alper Caglayan,"Umay (Aslihan Guner) is a beautiful woman who is married and has two children. She is the bride of Demirkanlar family and lives in a big mansion together with his mother-in-law Aliye (Zeynep Eronat).  Umay suffers from her husband’s cruelty and domestic violence. Even though her husband Affan (Timur Acar) loves her, he drinks alcohol and cannot control his anger.",tt13856758,https://www.imdb.com/title/tt13856758/,tt13856758,Not Found,,,https://www.imdb.com/title/tt13856758/,https://www.imdb.com/title/tt13856758/,https://www.imdb.com/title/tt13856758/,Turkey,2021,,,Australia,"September 13, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/midnight-at-the-pera-palace-tv-series.html,Pera Palas’ta Gece Yarisi,Midnight at the Pera Palace,"Mistery, Romance, Time Travelling",8.0,Netflix,3-Mar-22,Present,Karga Seven Pictures,"Emre Sahin, Nisan Dag",Elif Usman (adapted from Charles King’s book of Midnight at the Pear Palace),This tv series is adapted from Charles King’s book of Midnight at the Pear Palace.  Esra (Hazal Kaya) is a young and passionate journalist who dreams to make a change in history. She has grown up in an orphanage without knowing anything about her past and her parents.,,,,https://www.imdb.com/title/tt13317508/,tt13317508,https://www.imdb.com/title/tt13317508/,,https://www.imdb.com/title/tt13317508/,https://www.imdb.com/title/tt13317508/,United Arab Emirates,"March 3, 2022",Argentina,"March 3, 2022",Australia,"March 3, 2022",Brazil,"March 3, 2022",Canada,"March 3, 2022",Germany,"March 3, 2022",Ecuador,"March 3, 2022",Egypt,"March 3, 2022",Spain,"March 3, 2022",France,"March 3, 2022",United Kingdom,"March 3, 2022",Hong Kong,"March 3, 2022",Indonesia,"March 3, 2022",India,"March 3, 2022",Italy,"March 3, 2022",Japan,"March 3, 2022",South Korea,"March 3, 2022",Mexico,"March 3, 2022",Netherlands,"March 3, 2022",Philippines,"March 3, 2022",Poland,"March 3, 2022",Sweden,"March 3, 2022",Singapore,"March 3, 2022",Thailand,"March 3, 2022",Turkey,"March 3, 2022",Taiwan,"March 3, 2022",United States,"March 3, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/ethos-bir-baskadir-tv-series.html,Bir Baskadir,Ethos,Drama,8.0,Netflix,,,Krek Film,Berkun Oya,Berkun Oya,"Meryem (Oyku Karayel) is a young woman who comes from a conservative family and lives on rural outskirts of Istanbul. She lives happily together with her brother Yasin (Fatih Artman), her sister-in-law and her nephew.  Meryem is a primary school graduate. She works as a cleaning lady and works at the houses of rich people. Each day, she sees other people’s lives which are very different from her modest life.",tt11301642,https://www.imdb.com/title/tt11301642/,tt11301642,https://www.imdb.com/title/tt11301642/,tt11301642,https://www.imdb.com/title/tt11301642/,https://www.imdb.com/title/tt11301642/,https://www.imdb.com/title/tt11301642/,https://www.imdb.com/title/tt11301642/,United Arab Emirates,"November 12, 2020",Argentina,"November 12, 2020",Australia,"November 12, 2020",Brazil,"November 12, 2020",Canada,"November 12, 2020",Germany,"November 12, 2020",Ecuador,"November 12, 2020",Spain,"November 12, 2020",France,"November 12, 2020",United Kingdom,"November 12, 2020",Indonesia,"November 12, 2020",Israel,"November 12, 2020",India,"November 12, 2020",Italy,"November 12, 2020",South Korea,"November 12, 2020",Mexico,"November 12, 2020",Netherlands,"November 12, 2020",Philippines,"November 12, 2020",Poland,"November 12, 2020",Sweden,"November 12, 2020",Singapore,"November 12, 2020",Turkey,"November 12, 2020",United States,"November 12, 2020",Japan,"November 22, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/destiny-elkizi-tv-series.html,Elkizi,Destiny,"Drama, Romance",13.0,Fox Tv,23-Oct-21,30-Jan-22,NTC Medya,Feride Kaytan,Hilal Yildiz; Nazli Sunlu Kacan; Yekta Torun; Serap Gazel,Ezo (Sevda Erginci) is a young and beautiful girl who has a difficult life. She is like a prisoner in a big Bozdagli farm. She has a wealthy life together with her father Resul (Fikret Kuskan) and her stepmother.  Ezo is like her mother Zeliha (Sedef Avci) who committed suicide and passed away years ago. She is stubborn and unyielding. She does not obey the rules set by her father.,tt15281706,https://www.imdb.com/title/tt15281706/,tt15281706,https://www.imdb.com/title/tt14888418/,tt14888418,,https://www.imdb.com/title/tt15281706/,https://www.imdb.com/title/tt15281706/,https://www.imdb.com/title/tt15281706/,Turkey,"October 23, 2021",United Arab Emirates,"October 24, 2021",Indonesia,"October 24, 2021",India,"October 25, 2021",Philippines,"October 25, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
