URL,country1,date1,country2,date2,country3,date3,country4,date4,country5,date5,country6,date6,country7,date7,country8,date8,country9,date9,country10,date10,country11,date11,country12,date12,country13,date13,country14,date14,country15,date15,country16,date16,country17,date17,country18,date18,country19,date19,country20,date20,country21,date21,country22,date22,country23,date23,country24,date24,country25,date25,country26,date26,country27,date27,country28,date28,country29,date29,country30,date30,country31,date31,country32,date32,country33,date33,country34,date34,country35,date35,country36,date36,country37,date37,country38,date38,country39,date39,country40,date40,country41,date41,country42,date42,country43,date43,country44,date44,country45,date45,country46,date46
https://www.imdb.com/title/tt0421488/,United Arab Emirates,"March 30, 2022",Argentina,"March 30, 2022",Australia,"March 30, 2022",Brazil,"March 30, 2022",Germany,"March 30, 2022",France,"March 30, 2022",Indonesia,"March 30, 2022",Israel,"March 30, 2022",India,"March 30, 2022",Japan,"March 30, 2022",South Korea,"March 30, 2022",Netherlands,"March 30, 2022",Poland,"March 30, 2022",Sweden,"March 30, 2022",Singapore,"March 30, 2022",Turkey,"March 30, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Turkey,"September 29, 2021",United Arab Emirates,"September 30, 2021",Singapore,"September 30, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"May 1, 1973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,United Arab Emirates,"April 27, 2021",Argentina,"April 27, 2021",Australia,"April 27, 2021",Brazil,"April 27, 2021",Canada,"April 27, 2021",Germany,"April 27, 2021",Spain,"April 27, 2021",France,"April 27, 2021",United Kingdom,"April 27, 2021",Hungary,"April 27, 2021",India,"April 27, 2021",Italy,"April 27, 2021",Japan,"April 27, 2021",South Korea,"April 27, 2021",Mexico,"April 27, 2021",Netherlands,"April 27, 2021",Philippines,"April 27, 2021",Poland,"April 27, 2021",Singapore,"April 27, 2021",Turkey,"April 27, 2021",United States,"April 27, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,November 1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Poland,"November 23, 2021",Turkey,"November 23, 2021",Turkey,"November 23, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"October 17, 2020",Turkey,"October 17, 2020",India,"October 18, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"November 1, 2021",United Arab Emirates,"November 2, 2021",Australia,"November 2, 2021",Egypt,"November 2, 2021",United Kingdom,"November 2, 2021",Indonesia,"November 2, 2021",Philippines,"November 2, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Poland,"May 5, 2021",France,"November 5, 2021",Turkey,"November 5, 2021",United Arab Emirates,"November 6, 2021",Indonesia,"November 6, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Spain,"September 19, 2021",Mexico,"September 19, 2021",Philippines,"September 19, 2021",Russia,"September 19, 2021",Turkey,"September 19, 2021",United Arab Emirates,"September 20, 2021",Ecuador,"September 20, 2021",Egypt,"September 20, 2021",France,"September 20, 2021",United Kingdom,"September 20, 2021",Indonesia,"September 20, 2021",Israel,"September 20, 2021",India,"September 20, 2021",United States,"May 23, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Turkey,"September 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Philippines,"June 7, 2021",Turkey,"June 7, 2021",United Arab Emirates,"June 8, 2021",Indonesia,"June 8, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Turkey,"April 19, 2021",United Arab Emirates,"April 20, 2021",Indonesia,"April 20, 2021",Philippines,"April 20, 2021",Singapore,"April 20, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"June 15, 2021",United Arab Emirates,"June 16, 2021",Ecuador,"June 16, 2021",Israel,"June 16, 2021",India,"June 16, 2021",Philippines,"June 16, 2021",Singapore,"June 16, 2021",Indonesia,"June 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"June 21, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Australia,"June 9, 2021",Turkey,"June 9, 2021",United Arab Emirates,"June 10, 2021",Indonesia,"June 10, 2021",Philippines,"November 1, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"April 8, 2021",United Arab Emirates,"April 9, 2021",Spain,"October 16, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Turkey,"April 1, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"April 19, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 10, 2020",United Arab Emirates,"September 23, 2020",Australia,"September 23, 2020",India,"September 23, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,France,"January 1, 2021",Philippines,"January 1, 2021",Turkey,"January 1, 2021",Egypt,"January 2, 2021",Indonesia,"January 2, 2021",Israel,"January 2, 2021",India,"January 2, 2021",South Africa,"January 2, 2021",United Arab Emirates,"July 9, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2021,Turkey,"January 11, 2021",United Arab Emirates,"January 12, 2021",Indonesia,"January 12, 2021",India,"January 12, 2021",Philippines,"January 12, 2021",South Africa,"January 12, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,France,"August 25, 2020",Italy,"August 25, 2020",Turkey,"August 25, 2020",Turkey,"August 25, 2020",United Arab Emirates,"August 26, 2020",Philippines,"August 26, 2020",Singapore,"August 26, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,United Arab Emirates,"January 27, 2021",Argentina,"January 27, 2021",Australia,"January 27, 2021",Brazil,"January 27, 2021",Canada,"January 27, 2021",Germany,"January 27, 2021",Egypt,"January 27, 2021",Spain,"January 27, 2021",France,"January 27, 2021",United Kingdom,"January 27, 2021",Israel,"January 27, 2021",India,"January 27, 2021",Italy,"January 27, 2021",Japan,"January 27, 2021",South Korea,"January 27, 2021",Mexico,"January 27, 2021",Netherlands,"January 27, 2021",Philippines,"January 27, 2021",Poland,"January 27, 2021",Singapore,"January 27, 2021",Turkey,"January 27, 2021",United States,"January 27, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"February 28, 2018",Argentina,"December 21, 2018",Australia,"December 21, 2018",Germany,"December 21, 2018",Spain,"December 21, 2018",India,"December 21, 2018",Poland,"December 21, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Australia,2020,Australia,2020,Brazil,2020,Brazil,2020,Canada,2020,Canada,2020,Germany,2020,Germany,2020,Spain,2020,Spain,2020,France,2020,France,2020,Japan,2020,Japan,2020,Mexico,2020,United States,2020,United States,2020,Indonesia,"November 26, 2020",Italy,"November 26, 2020",Poland,"November 26, 2020",Turkey,"November 26, 2020",India,"November 27, 2020",United Arab Emirates,"June 24, 2021",Philippines,"June 24, 2021",Singapore,"June 24, 2021",United Kingdom,"September 14, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 4, 2020",Turkey,"September 4, 2020",United Arab Emirates,"September 5, 2020",Egypt,"September 11, 2020",Singapore,"September 11, 2020",Sweden,"April 12, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,April 2016,Turkey,"April 29, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"July 9, 2020",India,"July 10, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 3, 2020",United Arab Emirates,"November 4, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"October 1, 1977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 13, 2020",Turkey,"September 13, 2020",United Arab Emirates,"September 14, 2020",Egypt,"September 14, 2020",Philippines,"September 14, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 15, 2020",Turkey,"September 15, 2020",United Arab Emirates,"September 16, 2020",Spain,"July 22, 2021",Puerto Rico,"October 29, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 6, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2020,Australia,"June 26, 2020",Italy,"June 26, 2020",Turkey,"June 26, 2020",United States,"June 26, 2020",Egypt,"June 27, 2020",Philippines,"June 27, 2020",India,"March 22, 2021",Indonesia,"June 30, 2021",United Arab Emirates,"July 14, 2021",Italy,October 2021,Brazil,"June 19, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"November 18, 2017",Turkey,"November 18, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"November 16, 2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"October 22, 2017",Turkey,"October 22, 2017",United Arab Emirates,"October 23, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2020,France,"January 14, 2020",Italy,"January 14, 2020",Turkey,"January 14, 2020",Indonesia,"January 15, 2020",India,"January 15, 2020",Singapore,"January 15, 2020",South Africa,"January 15, 2020",United Arab Emirates,"June 15, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2020,Turkey,"January 17, 2020",United Arab Emirates,"June 18, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2020,United Arab Emirates,"April 24, 2020",Argentina,"April 24, 2020",Australia,"April 24, 2020",Brazil,"April 24, 2020",Canada,"April 24, 2020",Germany,"April 24, 2020",Ecuador,"April 24, 2020",Egypt,"April 24, 2020",Spain,"April 24, 2020",France,"April 24, 2020",United Kingdom,"April 24, 2020",Hong Kong,"April 24, 2020",Hungary,"April 24, 2020",Indonesia,"April 24, 2020",Israel,"April 24, 2020",India,"April 24, 2020",Italy,"April 24, 2020",Japan,"April 24, 2020",South Korea,"April 24, 2020",Mexico,"April 24, 2020",Philippines,"April 24, 2020",Poland,"April 24, 2020",Sweden,"April 24, 2020",Singapore,"April 24, 2020",Turkey,"April 24, 2020",Taiwan,"April 24, 2020",United States,"April 24, 2020",Netherlands,"April 25, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Australia,"September 12, 2019",India,"September 12, 2019",Turkey,"September 12, 2019",United Arab Emirates,"October 3, 2019",Philippines,"October 3, 2019",South Africa,"October 3, 2019",Hungary,"January 4, 2021",Argentina,"April 12, 2021",Ecuador,"August 9, 2021",Spain,"March 25, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2019,Turkey,"December 17, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Brazil,"December 25, 2019",Spain,"December 25, 2019",Italy,"December 25, 2019",Turkey,"December 25, 2019",United Arab Emirates,"December 26, 2019",South Africa,"December 26, 2019",India,"June 14, 2021",Poland,"December 3, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2019,Turkey,"October 23, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2020,France,"January 15, 2020",Turkey,"January 15, 2020",Egypt,"January 16, 2020",India,"January 16, 2020",Indonesia,"January 18, 2020",Philippines,"June 17, 2020",United Arab Emirates,"June 18, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2019,France,"December 16, 2019",Philippines,"December 16, 2019",Turkey,"December 16, 2019",United Arab Emirates,"December 17, 2019",Indonesia,"December 17, 2019",India,"December 17, 2019",Saudi Arabia,"December 19, 2019",Somalia,"January 1, 2020",Iran,"February 1, 2020",Iraq,"May 31, 2020",Uzbekistan,"June 29, 2020",Albania,"September 26, 2020",Angola,"October 21, 2020",Mozambique,"October 21, 2020",Kazakhstan,"December 7, 2020",Oman,2021,Lebanon,"January 1, 2021",Croatia,"January 4, 2021",Canada,"March 2, 2021",United States,"March 2, 2021",Bosnia and Herzegovina,"March 8, 2021",Uruguay,"March 8, 2021",Georgia,"April 5, 2021",Hungary,"May 17, 2021",Egypt,"October 10, 2021",Honduras,"November 10, 2021",Romania,"January 3, 2022",Puerto Rico,"January 10, 2022",Ukraine,"January 17, 2022",Spain,"January 29, 2022",Serbia,"February 7, 2022",Australia,"October 4, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,United Arab Emirates,"December 27, 2019",Argentina,"December 27, 2019",Australia,"December 27, 2019",Brazil,"December 27, 2019",Brazil,"December 27, 2019",Canada,"December 27, 2019",Germany,"December 27, 2019",Ecuador,"December 27, 2019",Egypt,"December 27, 2019",Spain,"December 27, 2019",France,"December 27, 2019",United Kingdom,"December 27, 2019",Hong Kong,"December 27, 2019",Hungary,"December 27, 2019",Indonesia,"December 27, 2019",Israel,"December 27, 2019",India,"December 27, 2019",Italy,"December 27, 2019",Japan,"December 27, 2019",South Korea,"December 27, 2019",Mexico,"December 27, 2019",Netherlands,"December 27, 2019",Philippines,"December 27, 2019",Poland,"December 27, 2019",Singapore,"December 27, 2019",Turkey,"December 27, 2019",Turkey,"December 27, 2019",Taiwan,"December 27, 2019",United States,"December 27, 2019",South Africa,"December 27, 2019",Sweden,"June 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Italy,"June 14, 2019",Poland,"June 14, 2019",Turkey,"June 14, 2019",United Arab Emirates,"June 15, 2019",Egypt,"June 15, 2019",India,"June 15, 2019",Spain,"August 31, 2020",Philippines,"September 19, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"April 16, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"June 13, 2019",United Arab Emirates,"June 14, 2019",Philippines,"June 14, 2019",Spain,"October 5, 2020",Philippines,"July 11, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2018,Turkey,"September 14, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2019,France,"April 1, 2019",Turkey,"April 1, 2019",United States,"April 1, 2019",Spain,"December 9, 2020",United Arab Emirates,"May 30, 2021",Ecuador,"May 30, 2021",Indonesia,"May 30, 2021",India,"May 30, 2021",Philippines,"May 30, 2021",Singapore,"May 30, 2021",Thailand,"May 30, 2021",Vietnam,"September 25, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2019,India,"February 13, 2019",Turkey,"February 13, 2019",Egypt,"February 14, 2019",Indonesia,"February 14, 2019",United Arab Emirates,"February 20, 2019",Poland,"August 1, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"September 6, 2018",United Arab Emirates,"September 14, 2018",Argentina,"January 28, 2021",Spain,"July 4, 2021",Italy,"July 4, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"October 2, 2013",Turkey,"November 10, 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2018,Brazil,"June 26, 2018",India,"June 26, 2018",Poland,"June 26, 2018",Turkey,"June 26, 2018",Spain,"April 8, 2019",Australia,"June 22, 2019",Italy,"June 10, 2020",United States,"October 27, 2020",United Arab Emirates,"September 10, 2021",Ecuador,"September 10, 2021",Egypt,"September 10, 2021",Indonesia,"September 10, 2021",Philippines,"September 10, 2021",Singapore,"September 10, 2021",South Africa,"September 10, 2021",Canada,"January 10, 2022",Argentina,"February 21, 2022",France,"June 26, 2022",Brazil,"October 28, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"August 26, 2016",Tunisia,"April 24, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"April 15, 1988",Canada,"September 9, 1988",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"March 27, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"June 19, 2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"November 1, 2017",India,"November 2, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"March 19, 2018",United Arab Emirates,"July 26, 2018",Egypt,"July 26, 2018",Indonesia,"July 26, 2018",India,"July 26, 2018",Philippines,"July 26, 2018",South Africa,"July 26, 2018",Mexico,"January 11, 2021",Peru,"March 2, 2022",Paraguay,"March 14, 2022",Poland,"June 28, 2022",Chile,"October 24, 2022",Spain,"February 19, 2023",Philippines,"October 23, 2023",Argentina,"July 8, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,France,"March 17, 2018",United Kingdom,"March 17, 2018",Turkey,"March 17, 2018",Germany,"October 8, 2020",United States,"December 2, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,2008,Turkey,"July 14, 2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"November 18, 2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"February 13, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"July 16, 2010",Turkey,"July 17, 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,France,"January 24, 2018",Philippines,"January 24, 2018",Turkey,"January 24, 2018",United Arab Emirates,"January 25, 2018",Indonesia,"January 25, 2018",India,"January 25, 2018",Argentina,"January 24, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421488/,Turkey,"October 24, 2017",United Arab Emirates,"October 25, 2017",Egypt,"October 25, 2017",Israel,"October 25, 2017",Tunisia,"April 24, 2020",Australia,"January 7, 2022",Mexico,"February 3, 2022",Singapore,"April 26, 2022",Thailand,"April 26, 2022",Hungary,"January 23, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
